,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
INDP_2digit_23,-0.005487366584242039,-0.02078349079837998,0.010273673471957415,-0.028367336468211587,0.05714156519730057,-0.027402759301593072,0.005347978694514243,-0.014973538417253966,0.008018548059561877,-0.009316379794420264
INDP_2digit_24,-0.007676324978158028,-0.001926376039839785,-0.004592039806992193,-0.009879103948406104,-0.008439872385862855,0.001190940800734703,-0.0013455448089203456,-0.005572020485690025,-0.009643354810566038,0.005312624261648844
INDP_2digit_25,-0.006761564516939262,0.0003228111439816892,-0.006065383679726145,-0.005243415479534646,0.004581718061754602,0.011564470053601207,-0.005010620515987788,0.0037004811906973995,0.0038923149245927774,0.0004953199780259001
INDP_2digit_26,-0.0022078534456016295,-0.001700810955536959,-0.0009457555412915007,-0.003894229625030492,0.006190346939686423,0.01769944652539332,-0.0003705510382260352,-0.010435373069583906,0.0025462674490806794,-0.005226280514683112
INDP_2digit_27,-0.0019295484937315666,-0.006333004187761169,0.00045031818825430993,-0.019083831160289944,-0.01617206558394953,-0.0014759084840549016,0.018257768753239707,0.009991322806514187,-0.01656551930845772,0.0021171242778441875
INDP_2digit_28,-0.003012852254662854,-0.006923620203719023,-0.007687089956089045,-0.006795618074129308,-0.015551056758068194,-0.009008915204478617,0.0010451415749290521,-0.004603022216750548,-0.018965094424743326,0.010437674465414631
INDP_2digit_29,-0.0007177920166282874,-0.011980042820014858,-0.0012297500929631402,-0.014390486426259078,0.035301238959691325,-0.005136358779614415,0.0017245387672395983,-0.011694668548055336,0.008376134268889173,-0.013505863994212075
INDP_2digit_30,-0.02068160177448832,0.012350619345812462,-0.0054096587252296675,-0.003351754367950892,-0.0077274895540362576,-0.009673080808715505,-0.0028145302710984527,0.0009412176661515686,-0.012771302268947467,0.016281428035034348
INDP_2digit_31,-0.008219309742572935,-0.008142398269893669,0.003646866721297164,-0.010060495849325113,0.02166426704833336,-0.0220559144486432,-0.0055487322760719975,-0.0005697847908084246,-0.002726962297236322,0.005614384385714393
INDP_2digit_32,-0.007577648224635956,0.0015919663676289835,-0.00500735413702322,-0.009857351707974353,-0.004089220006204148,0.006126214026419558,0.009966260003102278,0.015028437137588817,-0.005730923371781624,0.006651606692873549
INDP_2digit_33,-0.007078914394826866,0.008979946717799862,0.0011573675134835136,0.0027812444842908943,-0.005172211947939989,-0.015276971715584974,0.0007666424100282878,0.002155062024111111,0.008330114140062905,0.0010138563701382027
INDP_2digit_34,0.0018854370836241554,0.002390823248878205,-0.0026397125998777297,-0.001025374782379328,-0.004531556255735938,-0.006085818713962753,0.01116720343558332,0.008191756134849536,-0.0038109791368674513,0.0041981341116997944
INDP_2digit_35,-0.008478284434702927,-1.742448988340155e-05,-0.011392167655120985,-0.0014135866872774193,-0.014515338963758116,-0.011444928763318657,-0.00586911918464717,-0.008333591825618403,-0.006888762632558479,0.0009473762434783555
INDP_2digit_36,-0.0029325356265078634,-0.0007310114450708001,-0.0010032138372021064,-0.001283190224962638,0.001578762792612313,0.002636126878226049,-0.007738104051657687,0.00217703410903806,-0.003723362663123199,0.004312753072267913
INDP_2digit_37,0.00991935607469119,0.004679534503810355,0.00035544064363404737,-0.0018776963390609298,0.0023934031179053037,0.0037636739125080487,0.004925832277561009,-0.0026100192094663977,0.003937189897830816,-0.009075759509910268
INDP_2digit_38,-0.010724922993115758,-0.0009641317714331073,0.004911745808206702,0.0022088038819048817,0.005163218744748108,0.013585760499017942,0.013601529095959833,0.0036036587172120936,-0.000600558019670426,-0.007775330144610019
INDP_2digit_39,-0.00379859060071428,0.006209956261841381,-0.005613864218667168,-0.006952479867394936,0.007267650307972729,0.012207469823938798,0.0005262226117703192,0.009681709140484144,0.002402290290689739,0.004861406545971464
INDP_2digit_40,-0.004783905900739647,0.00601140772944499,-0.0002644676776978242,-0.007242015561170048,-0.010136727183565319,-0.006165112647057625,0.00893256825315868,0.00768361894499158,-0.0034361424648673435,0.012708485253667403
INDP_2digit_41,-0.011343767468021411,0.008965885993313862,-0.002360525360489493,0.004023116122895718,0.005434702733723635,0.003909078844659328,0.006508861127937774,-0.0029472720087741046,0.0011839906050459554,-0.007157377593224782
INDP_2digit_42,-0.01476363839472366,0.0018031039436065203,-0.004679777164770575,0.004252392014261162,0.007405896981913197,0.01540805278137635,-0.009515247222310813,0.009262188179081525,-0.002078943031549647,0.004387686785425249
INDP_2digit_43,-0.0071779374198098255,0.00603649379983308,-0.0004140727616659852,0.00019481863656484855,-0.0008475817662828437,-0.005097228763900648,-0.0064195975384305605,0.004034439676035397,0.007690628291026541,0.0025711302677027792
INDP_2digit_44,-0.011308843126995666,0.010447168917952932,-0.005890230977007698,-0.006942300493188226,-0.001399031178238781,0.008537562043414123,0.0007050988358546882,0.0075761451612368965,-0.002686816689447053,0.0035675701388339603
INDP_2digit_45,-0.007374122418069686,0.004606554043838204,0.001563659629362434,-0.0031480916277216854,0.01014205236518066,-0.009433017213926713,-0.002440460131309954,-0.0028148215904114484,-0.003990522773133515,0.005294258176028359
INDP_2digit_46,-0.006914270690825781,-0.0006470876955733661,-0.004521641343614246,-0.013677627493197462,-0.012070985376439743,0.009140855242705198,0.0010059506300109362,-0.006668755260111462,-0.017404118499641137,0.004736523198371398
INDP_2digit_47,0.0025807726532344625,0.004108147533019919,-0.0050134868378897855,0.006192572955255276,0.002262352374718038,0.005735102855358764,0.003430562750690222,-0.0013202016279568244,4.9743132404939675e-05,-0.0015966611796103332
INDP_2digit_48,-0.01339257354406423,-0.0021308500480417517,-0.0039104739035776825,-0.001541353984235992,0.013128730223106124,0.03463735060238981,-0.009325578295520113,0.0051604496704504565,-0.00012425922098585284,0.007224704068343931
INDP_2digit_49,0.013943026615314876,-0.00520969643018147,-0.005439586048374707,0.004955942269740388,0.004721259083147402,0.0402948572461061,0.009187705972457374,-0.028412768091554345,-0.0042654048595303605,-0.008316591025429039
INDP_2digit_50,0.007580367167702546,-0.00023774638791081986,-0.009163154587467968,0.0051233911316399755,0.009716906964010659,0.01906160720403551,0.0002601638373774194,-0.013094590565473402,-0.011658353860313848,-0.001350377681973236
INDP_2digit_51,0.005787995952147138,-0.0057499222445325255,0.008386802389434673,0.004421493165208071,0.01110671301699179,0.007554472031172557,0.010877613293191181,-0.022086090235162913,0.0119225192732466,-0.008101315144363793
INDP_2digit_52,-0.0015666585229186722,-0.00841225527876394,-0.012012833141091988,-0.0003636788520895164,-0.0002574067018243273,0.01773203451747882,0.002942098729788741,-0.01707066789581886,-0.006342856605700702,-0.003698499792103682
INDP_2digit_53,0.023288620290647807,-0.020134371891627995,-0.0025396948943294294,-0.00887196701673633,0.007003748204632553,0.02072240567647067,0.04422080408983746,-0.01512469912983663,0.004706162929051228,-0.0008782565294090383
INDP_2digit_54,0.005221847863093352,0.009203628744182742,0.000731307500485085,0.004530598756019235,0.0025584612037620157,0.008275751699301915,0.015711499066858623,-0.016328539138640904,-0.0038274015157550817,0.009068268636690413
INDP_2digit_55,0.009324673717186913,0.010063676959180482,0.003021223987667593,0.00111028826124466,0.005682043801794717,0.012343221425341538,0.008199983925057911,-0.01865994567760301,0.001411174573423607,-0.013569315917166098
INDP_2digit_56,-0.005754199815973116,-0.003490132048588399,-0.011273934727424008,0.007266804290734556,-0.007856246842047335,-0.015514461343198551,0.005721407249607021,0.0077335447069450565,0.003763429330567335,0.010867218277602272
INDP_2digit_57,-0.00040107169795430917,-0.009000996728016093,-0.015217846846497596,0.014222836622944036,-0.002737367243651366,-0.0011916465351752426,-0.002007334371009084,-0.005136743569618067,0.0009007617415705417,0.0036009340716225318
INDP_2digit_60,-0.010600649074063644,0.0159591570692403,-0.0026844146094739335,0.00561313752540823,-0.009921279609580693,-0.025115452908181346,0.0010764557599170972,0.003957131084208594,0.0136236186092767,0.012996336369672791
INDP_2digit_61,-0.0031717292008531673,0.003185681759345795,-0.010053835651906264,-0.007738699227138735,-0.004190340301791033,-0.016417948218556584,-0.007900134910347315,0.015598694004343421,-0.005916110109632645,0.022329935627126696
INDP_2digit_62,-0.004073945171722481,0.012339756791199174,0.001486024430066988,0.004139633157839578,-0.0005613923775143219,-0.004617352749280841,0.0014184910189699036,-0.004140227351409494,-0.004238072566196072,-0.002137613940502393
INDP_2digit_63,-0.0033307070741628417,-0.021887248406775285,0.0005655868832816336,-0.0036999844767044918,0.01296743253577819,0.00428382188345405,-0.0015525451083943,-0.00662077716918535,0.025908538889096364,-0.0064609633134025705
INDP_2digit_64,-0.003987974326292178,-0.0059614226976767515,0.021994508706953724,0.00668239202022927,0.011547142628444935,-0.016546842177934104,-0.0011089377853302062,-0.0028734530343127542,-0.0006741469242133688,0.0035618932044936334
INDP_2digit_65,-0.004907664647371118,0.004827875068349924,0.0015036682113498713,0.001095656094639471,0.001910000190656634,0.009737935477367723,0.018256802984375157,0.004156621673014987,-0.004609417913861989,0.0021734136683044325
INDP_2digit_66,-0.014802385292154236,0.017102013046862024,-0.0025282430491044756,0.002196000025447785,-0.006551028432970828,-0.016645327009766134,0.007372586077821525,0.014855248036703402,0.0013698601243811589,0.002084442501001472
INDP_2digit_67,-0.004038011260690006,0.002960363081962695,-0.004120857500791316,-0.00057253056543914,0.004970767268816292,0.007677148895028112,-0.013041588797256335,0.011675593655468797,-0.0011921874724391622,-0.012728317247774311
INDP_2digit_68,-0.017364378758448137,0.017804739586923066,-0.003377995605999928,-0.0009224596921571392,-0.00781965568613976,-0.00576954109047549,0.008702368740763381,0.010895668084690618,-0.017946134538622215,0.0005776735614263165
INDP_2digit_69,0.1625682436355349,0.025805977192963386,-0.0010257408555270663,-0.02344580119804195,0.0025896862297629117,-0.035172398211515944,-0.13579342854958995,0.16004365023743808,-0.009156740112082049,-0.03329174728786918
INDP_2digit_70,-0.005414909931948185,0.01308925114794295,-0.0037528845631825845,0.003759935964950274,0.0037578342504846624,0.0002787567055156157,-4.789175886500051e-05,0.0008613425167250312,0.006499485934518481,-0.00412712892993403
INDP_2digit_71,-0.002066719135501447,-0.000258364467397242,-0.006219180927096958,-0.0037089641483973377,-0.0018162661122481528,0.005164613350515837,0.013235953039063202,0.01724158703434908,0.007740419174681662,-0.00576471843811997
INDP_2digit_72,-0.02327563111232561,0.0004111741557264942,0.0006244768047623524,0.012029685215970271,0.008715660463170866,-0.016559249437254855,-0.01218267162963631,0.007747329107027013,-0.002459911965126014,0.005493938820681934
INDP_2digit_73,-0.023690714606719288,0.012229608878428368,0.0043348260584382264,0.005396528913402836,-0.0034452915570943503,-0.00936386006432806,-0.00015985402453066403,0.016126571239895467,-0.0037447252973885916,0.00940358229072454
INDP_2digit_74,-0.014081646348195115,0.0023029430258055253,0.02520265722315999,0.01751227651625297,-0.003033428980286029,0.00699261452158833,-0.004724384323522338,0.014987032652405367,-0.0031948045861057866,-0.016241267856383117
INDP_2digit_75,-0.005039852014035067,0.006521980394684892,-0.007396338950199235,0.009858214104591789,-0.0005025296362704761,-0.010757497611444133,0.015454055542469175,0.009805188343136593,0.002564326307385618,-0.010819116846179805
INDP_2digit_76,0.008842340947500985,-0.009690554485238279,-0.02139932074079662,-0.006425106693094116,-0.0013622491535911288,0.01644106274070455,-0.002484728075345846,0.026329242518786534,-0.00544149433947969,-0.010652499117953438
INDP_2digit_77,0.0028775923981833084,0.007680486268249741,-0.005076053131114963,-0.006492170868068112,0.01389328939930255,0.024617491070657912,0.001978783820076978,0.006586608593269316,-0.004055410891154114,-0.012472843580114384
INDP_2digit_78,-0.028172167789227532,-0.009801282616814297,0.05931291443041533,0.06465740888376155,0.005112368142939606,0.004196239275940903,0.006648724472781232,-0.022797349763362968,-0.037569237240022035,-0.05773515805943576
INDP_2digit_79,-0.010801145215142246,0.010808883695011295,5.375212284467189e-05,0.009972495124264971,0.007905628625722408,0.0030713901771350543,-0.001355250392647708,-0.009835119245704467,-0.016063723699202535,-0.0047311661709923845
INDP_2digit_80,-0.015854013669348323,0.011344620048101208,0.0167956017270685,0.005744026352866833,0.0011792942650479254,-0.013728382152872946,0.003567258308565724,-0.005044657766486954,-0.02179597900197182,-0.008256023765232167
INDP_2digit_81,-0.02502791993220521,-0.010129804521071602,0.034257669774216,0.012981529615355729,0.018115034696992875,-0.032549815598484695,-0.0018353620333079754,0.006402096266614832,-0.018105227606362025,0.0009803877080274402
INDP_2digit_82,-0.0019751886651532794,-0.018384599037941752,0.004028870105315217,-0.013888889320625349,0.010555535673488471,0.009045871807641015,0.007521268053965749,-0.006616348931474321,-0.03251442938064382,-0.007807195212528133
INDP_2digit_83,-0.003533140230574387,-0.0007529560119751804,-0.009968992919305043,0.005050577157775062,0.0006261501201046652,0.013182767917018093,0.006191125741843475,0.0005484046440626826,-0.009516639957181957,-0.01008293918441127
INDP_2digit_84,0.005167740860236137,-0.003003589395066283,-0.00454716255600704,-0.014732742573089324,0.0005591978477588757,0.03644163356795716,0.021497113576639394,-0.016218822250207123,-0.018840334863248556,-0.00848853194886318
INDP_2digit_85,0.01575797302560377,-0.03826062284467037,-0.02695167918221257,0.023001010069142055,0.013201368290017385,0.06063211517114447,0.016620617018271115,-0.038080170845351216,0.010615605725415641,-0.020969461351201386
INDP_2digit_86,0.031866535420380045,-0.024760811333942583,-0.005639046844681525,-0.013843760375242112,0.02755015032543458,0.09355579930872998,0.06613590811607083,-0.06885305459919473,0.0077018406822667255,0.01614962410890138
INDP_2digit_87,-0.007237784897641882,-0.007999344614164109,-0.022012782618832803,0.009923493593988954,0.0017754362004426623,0.004012162126877917,0.006823478629369968,-0.0026317703950279004,0.00596368492358823,0.014203114430072033
INDP_2digit_88,-0.002097709331066444,0.00422399544217589,-0.007363876738293388,0.0036665554565090924,-0.007903741574015341,-0.003114035288247834,0.0089828838081532,-0.01946447810145853,-0.004633690040185908,0.006939746550839116
INDP_2digit_89,-0.0006640126664514333,-0.006161687626721414,-0.001896664404879932,-0.009121054035027993,0.0012614625939818787,0.007603523496302729,-0.000484054596821796,-0.042211536189342716,-0.0261017503277292,-0.003756149574873085
INDP_2digit_90,-1.4671951329148832e-05,0.006797884393701897,-0.005580561634362812,-0.0020096020629694696,0.007061694778923391,0.02163366759732339,0.030390436056367896,5.162161224289383e-05,0.004787346769524715,-0.024172091955191204
INDP_2digit_91,-0.005288135294467879,0.020625474496739186,0.0038458606880373723,0.011794955080815895,-0.00032209599797094845,-0.0035416509703024446,0.0019203138361731517,-0.026894573251191753,-0.01821088766575051,-0.01943469543270173
INDP_2digit_92,0.003200930678778719,0.0018307323713769206,-0.0027167039801741094,-0.0056872437653518945,0.014689531085951642,0.03740998109216233,0.0006947051229588139,-0.015991366020267957,-0.006586258000264921,-0.010120770622306445
INDP_2digit_93,-0.009893301468548494,-0.021724707665129094,-0.039293603173399604,0.039223080590303334,-0.0032735418805919826,-0.026428677497529224,-0.004676228675880057,-0.0028888552334129258,0.0031668594057706182,-0.011086870153287678
INDP_2digit_94,-0.02208629294633383,-0.011674820462506535,-0.0028604948995902308,-0.010891188614313225,-0.005507058478289092,-0.045503295259063624,-0.007872756542822804,-0.01567301581433097,0.022766149239563774,-0.007032825904827983
INDP_2digit_95,-0.01757498042327706,0.014518871262471601,0.007025123812771505,-0.009671888737711678,-0.040331912893637925,-0.04028192519750036,-0.01186434555017642,-0.007350911319227993,0.07312760312763078,-0.0034195722606357804
INDP_2digit_96,-0.022668556854448015,-0.026062594576412027,-0.000336422242614099,-0.11920932568585187,-0.15231095540572118,-0.014279579993831002,-0.01587812161789836,-0.05283006458441999,0.3483490736037221,-0.0718452217426681
INDP_2digit_97,-0.007342752130230493,-0.020235452211009766,-0.004256046324076352,-0.047708174985150856,-0.02466780016156097,-0.00919694623506209,-0.013313890907395811,-0.008519452973478649,0.1327478843566899,-0.012178477971317627
INDP_2digit_98,-0.005217268517955501,0.0037993382803182606,0.00015021406654315846,-0.003982252896972222,-0.010779556066287468,-0.007549131413361823,-0.0006321902898679823,-0.003919924416051083,0.03507367329717419,-0.008708391896634925
INDP_2digit_99,0.01564178319380792,-0.00750344890048377,0.012106043823964989,-0.007458558783080705,0.011086927613466477,0.08493023921548634,-0.021984623859515717,-0.060575935600068666,0.09529453628210342,0.39192660327326995
ESR_2.0,0.007471939181621468,-0.012779607455484005,0.020719940675442854,0.008635176091409126,-0.018913124484850566,-0.0015542769898490522,0.023693981274750635,-0.014694902911732725,-0.018982943590357116,0.05239096828958999
ESR_3.0,0.04468389595705668,0.006108008564845039,-0.003851617640565789,0.00645129831786414,0.0024465034410846116,0.057194256644427684,0.06705941357711916,-0.08102499862715676,0.06193853708563035,0.19714665444516682
ESR_4.0,-0.025373933641536353,-0.03071980540646883,-0.0019121609290792285,-0.12708031188441796,-0.1523122521547151,-0.01655026907716596,-0.019904845569782354,-0.05218962376640459,0.3725715446257964,-0.07251081641710398
ESR_6.0,0.25348029804709915,0.022348999331515684,0.010259922734666095,-0.014932584339509457,0.015261208581541395,-0.02574198679030707,-0.05225693232333373,0.006922736162853676,-0.010440080102734856,-0.04903399014346642
ANC1P_5,0.015678785451212884,0.0077032071703288215,-3.778450514146039e-05,-0.002647001510450579,-0.0008229902397648276,-0.005675684326411193,-0.01693309952984365,0.020623356234223827,0.008093313774438298,-0.0034803060612557577
ANC1P_8,0.006394182614495892,0.0077090666709031894,0.005042588756477242,0.002017078980128372,-0.000743032992932098,-0.007971306777174255,0.0062427880224392735,-0.009867011779712494,0.001847038758705872,-0.0012489634025509015
ANC1P_11,0.0033585981745558446,0.005228247338357896,0.007950776960205307,-0.004366183260316418,-0.0014265814238683574,-0.0028100213451581466,0.00981830203616438,-0.016048444801235292,0.014923634063812289,-0.010918243915637777
ANC1P_12,0.008059106121643707,0.0038463541516520696,0.0058530482835434635,-0.00989032649825623,0.0004490074918296923,-0.0025513113215719176,0.04016926779929784,0.012220847536427625,-0.007052998413414064,0.003779352074265394
ANC1P_20,-0.0022139316112658536,0.00931556566132773,0.0009035068162624922,-0.0019185140569986932,0.001647787650004453,0.001104660407255559,0.010468448012430295,0.003822712003156096,-0.0028721204873756053,-0.003792848427383729
ANC1P_21,-0.006649779137555254,0.01048508202948819,-0.0005361936845274503,-0.0030428163479953906,-0.002491069818705365,-0.005763707637246574,0.02254145588302214,0.00951588733341611,0.01721146416903759,-0.017090689271177073
ANC1P_22,0.0018278343701354713,0.03221165114560982,0.007657553169289585,-0.004074764593100298,-0.012942780418400286,-0.012184978660859328,0.01692609571925182,-0.003708656194278145,0.041726454276698265,-0.027976056946630582
ANC1P_24,0.0009180591749376545,0.008379877801966931,-0.0009367061920554329,0.009675681142905113,0.0018328520639344862,-0.004458991776709052,0.0024940153443433234,-0.005691141800705807,-0.007046457831968606,-0.0072387710966891165
ANC1P_26,0.004144159108266254,0.020415462150386955,0.0003391965757215292,0.000362782093553774,0.00045667061637271795,-0.001508179437460178,0.01889296437380229,0.009184569332166184,0.005820674081966822,-0.021484502172327752
ANC1P_32,-0.029718400553166723,0.1127332163350038,0.007514143882887251,0.0382830225569552,0.020111238803774325,-0.004835529878510019,0.030899903524767507,-0.049208849406256146,-0.006937509564566069,-0.03196268079788086
ANC1P_40,-0.005775078629450381,0.0018989421370828757,0.000381832112229417,0.0023762771198775545,-0.0016315720287039639,-0.0061409965447401455,-0.003939936574315918,0.0022965824356946185,-0.0025872450325077024,0.0043052029541099076
ANC1P_46,-0.002288669689039192,-0.0002975401683791646,0.000253471235531467,0.0006487799110504792,0.000726072174624674,0.0021385922540722723,-0.003302148531602006,0.0015354474724423954,-0.003495139592204491,0.0022784209039795277
ANC1P_49,-0.0032907558837863816,0.008795332154507821,-0.0009718438709500676,0.0011282588057203726,0.006471863769661699,0.010055609599112024,0.0062963895007952545,-0.006522778344842077,-0.00453382025381515,-0.010874212147735294
ANC1P_50,0.0011603941002283015,0.03149026887508058,0.001364553764180446,-0.0022641134989824967,-0.0011115769376907165,0.012630930116442018,0.022041065111736424,-0.01606446383009447,0.03436230090841157,-0.030979905799848648
ANC1P_51,0.0034535320499648825,0.015168562118714386,-0.0013606139972536149,-0.0048300038721388085,0.005890937778341502,0.03050722895311045,0.025906398113714865,-0.023907827912049304,0.032275157530915026,-0.0261245580374486
ANC1P_68,0.001234485853838797,-0.0010147094239096575,0.001004994902184261,-0.003303736681127333,-0.0038198839129926195,0.0006830701973808425,-0.013015426062145188,0.009735926940645503,0.008059995171783753,-0.0030699515810699435
ANC1P_77,-0.0036087303260100086,0.0015960439454328554,0.0014611821954611545,0.004249623047026445,-1.1032598979175494e-05,-0.0019615021554384316,-0.002926577916048958,-0.0011738186106991688,-0.00520895586962279,-0.002249391180042105
ANC1P_78,0.005839866612176321,0.0055769379675144,0.004196014196215115,0.003004903828469331,0.0003585778614241269,-0.0015229499448777533,0.006011371113542828,-0.015633556700604585,-0.004472213923498887,0.007061549042895123
ANC1P_82,-0.002667490746680162,0.08120288892905911,0.0129336968211723,0.030404390666063912,0.008179960074596477,-0.02218052933396523,0.029362990312156997,-0.029826428839064282,-0.0265440314030356,-0.024329865498273838
ANC1P_84,-0.003978221718253143,0.004165963443957321,0.0038938093936555437,-0.000880999178618194,-0.005020915225599145,-0.003860236992587986,0.025800278529169905,0.017405693556975646,-0.0058709376799167,0.010779555620853979
ANC1P_87,-0.002517613980217906,0.010022313306370543,0.0001945504895454876,-0.00502483304510151,-0.011935317294276162,-0.011318865664009295,0.0014657120372550403,-0.0009404396656233,0.03430087870560215,-0.007205003835068144
ANC1P_88,-0.012866028532656858,0.01183134452561083,0.0013416306989205084,-0.011969370634963067,-0.012678048012444508,-0.015473207174429522,0.011801272517078281,0.014063898530850726,0.036595036518305306,-0.009093079502733702
ANC1P_89,-0.0015686909815404548,0.018835647355706524,0.006613117996128786,0.008375142602225341,-0.0037516873739486156,-0.01353223229729156,0.015425499319165276,-0.0069018372865552735,0.01247184660237977,-0.009350762140515388
ANC1P_91,0.009714192546805285,0.013197041176690035,0.004600384623866244,0.0010412060186863964,-0.00425104438096915,-0.01807570195561745,-0.014202011131875204,0.014968203813089123,-0.0011640395470146007,-0.0036627651738495364
ANC1P_94,-0.0002480079166479205,0.009537580763928202,0.00015225987402823688,-0.003198791803554869,0.0003608559708581255,0.0014934767723787006,0.02044494332895734,0.006701431549729973,-0.005757837809949594,-0.006400043190880625
ANC1P_97,-0.007304770209470798,0.008460445734939714,-0.0006366602607603463,0.002992486404300768,0.003320110155788986,0.0075546347214268976,0.011911663673747314,-0.011257772943306496,-0.0012880801041223974,-0.0029411074910088426
ANC1P_98,-0.007805494501808708,0.013224170827529781,0.006390313102966658,0.0029897056110558106,-0.0014613042330999622,-0.007331015897119087,-0.013861765363379486,-0.0043541143589290315,0.0026180402193944066,-0.00310461083183606
ANC1P_99,-0.005250199140282801,-0.00017421602925631952,-0.0012750544675747435,-0.010195179660574597,-0.01779324070664474,-0.007629610297459699,-0.0059578432181792915,-0.005188313525613085,0.05040717094366243,-0.005297748946252588
ANC1P_109,-0.004849935599554876,0.004041058178464037,-0.00029114154275625153,0.0028184133318978474,-0.0013601053858747936,-0.006186996271104255,0.001707958846497753,0.000827545865958001,0.0017336989820343001,-0.003493021923277427
ANC1P_111,0.005338744519238717,0.015370530448980568,0.0044650939251487335,0.002517160451052563,0.0006865914913957168,-0.006618090063238907,0.017188301011359125,0.0006206333510305476,-0.005012636227026118,-0.004369369476735641
ANC1P_112,0.0048987350975495565,0.011234365278513193,0.004508340785014292,0.0033294922036312077,0.0006198130155591672,-0.008281969197865268,0.001911465946366061,-0.00944816862366213,-0.0020833959219944778,0.0015530255317148696
ANC1P_114,0.001910062146893946,0.006933369397698478,0.0018184908951624074,0.0030093848634757865,0.001775213415619042,-0.0010060647993567436,0.0018570156364855512,-0.0076267558802398825,-0.005694026079315784,-0.0019736561754798874
ANC1P_122,-0.002450682686632995,0.011537973379992716,0.002592887486381032,0.007687480209965925,0.0010282971001717431,-0.007740140974417352,-0.0012692256889165177,-0.01304335672949792,-0.007635880294520097,0.007731525821522849
ANC1P_128,-0.00572047697348525,0.00365375610852016,0.00033243830022084195,0.003968704548917012,-0.0026810671378049503,-0.009839287652127096,-0.001155123558975121,0.003249392846775303,0.002533893239154249,-0.0013717279276986905
ANC1P_131,-0.003921534149033921,-0.0009983273776913455,0.0023305439873165133,0.0010814582041677218,0.0026207065286927966,0.0003616130020673572,-0.0013388216224334483,-0.000646848150053107,-0.005971890720308965,-0.0007254630555478797
ANC1P_142,-0.004943862228177223,0.023971322610001216,0.0008987909185142522,0.00932819618243263,0.002052565468544381,-0.0041138435746240175,0.01344722945903242,-0.007739446825375809,-0.007681232551689379,-0.013649638811287822
ANC1P_148,0.008367635410543727,0.011389707969206651,0.004033230677981764,0.004364918084193904,0.0018590810791481907,-0.00048215617846995856,0.016455835181473037,-0.0037707771063218514,0.001864650692694628,-0.01024683695311052
ANC1P_152,-0.004919462130279232,0.0013485020608997838,0.0026560231752301446,0.0006685802403448421,-0.001181278065042771,-0.008659432282757368,-0.004115425766645331,0.0022640275850430392,-0.004779013700868633,0.004446907986877587
ANC1P_153,-0.0025290313035989526,0.0016499367545116865,-0.0004196290586937283,0.0004272504309511026,0.0009546195803130901,0.0009241678687342478,-0.0027335793936639594,-0.0002684704581483757,-0.003127696032698054,0.00019491703343326588
ANC1P_169,0.004738146860380695,-0.022466483039991984,0.019479399356367,0.004984821206885208,-0.0033726538598469347,0.02564251168145645,-0.022417874214453976,0.027053251191073643,0.01307948588016827,-0.020461949443110805
ANC1P_171,-0.000959357902785598,0.0044383703534413,-0.0015896336273847087,-0.00613418887539933,0.0011212377469792109,0.014191578981069616,-0.0017358559776383606,-0.009989703185780434,-0.0024554931356697667,-0.013576302461626274
ANC1P_176,0.006892947912534465,0.0020790875278200722,0.007999924265553139,-0.000713429397905074,0.002408241060641195,-0.00822371862197832,0.005740915953912848,-0.00710585032245857,-0.0065690045376459475,-0.0011153176204891952
ANC1P_178,-0.003454005579729206,8.859233194565653e-05,-0.0016544319265069283,-0.0007919917655360563,-0.0025067958823324025,-0.0026681291343610097,-0.005411297513214125,0.0010536933676962474,0.011318946881196584,0.0010146430450408588
ANC1P_183,-0.0012521245320629279,-0.0009647273277487969,-0.002235241646042187,0.0007626402922527771,0.005415105282919697,0.011982649889533188,0.0006768685620593539,-0.00594752080058546,-0.0044145919348895155,-0.005835352480054415
ANC1P_187,-0.0007787503092984568,0.006716688737609248,0.005560915605806805,0.004206833739687605,-0.0024987199205372627,-0.012529862628588007,-0.004581734836657211,0.00619175563177052,-0.010189660055694034,0.005284408472168666
ANC1P_190,-0.005707922229119266,-0.0010115950896991731,-0.0034206650639162805,0.0002793202397393603,-0.001704872191167693,-0.0002948350810346802,0.010305134205621248,0.012184902218443682,-0.003706369207002593,0.003580159351792137
ANC1P_194,-0.0029569163901740957,0.0013991143065241664,-0.003734675281776346,-0.005396363748701219,0.0005746019365202615,0.008369115722132905,0.004451713278533914,0.0011702301551251711,0.02419925794191691,-0.010887918835716983
ANC1P_195,0.0010480561031935814,0.0058069170145323866,0.004968822596697692,0.0002475814850770703,0.0043268878850475645,-0.0023399475119336346,0.004732829078122379,-0.003573026301078914,-0.012336588075546027,0.004331404996429974
ANC1P_200,-0.002551443004460607,-0.007687443603143171,0.0007497559594163612,-0.03096044956604059,-0.031855576726548304,-0.004771386051679042,0.016275249664555413,0.021783338561997392,0.0669360022887436,-0.004594649271065444
ANC1P_210,0.0014588419021811698,-0.05387564004237107,0.007826432819884509,-0.12033850364197134,-0.13958356908163333,0.008549085510523798,0.022629983224160224,-0.07631923313195504,-0.04214606235054003,-0.023489499999504358
ANC1P_211,0.010121824226298759,-0.02547479110361601,-0.0007090149475407045,-0.05948090781217419,-0.05295446600568748,0.010071463511929397,0.019558639816194483,0.014949831181165347,-0.04926358343339474,0.0012998131511897603
